MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_OLD,VALUE_NEW
M1,BELEG,M1V364022P18,197799,VBAK,M1V364022,LIFSK,U,ZA,nan
M1,BELEG,M1V364020P12,197807,VBAK,M1V364020,LIFSK,U,ZA,nan
M1,BELEG,M1V364823P51,197820,VBAK,M1V364823,LIFSK,U,ZA,nan
M1,BELEG,M1V364823P44,197827,VBAK,M1V364823,LIFSK,U,ZA,nan
M1,BELEG,M1V364823P36,197834,VBAK,M1V364823,LIFSK,U,ZA,nan
M1,BELEG,M1V364028P2141,197842,VBAK,M1V364028,LIFSK,U,ZA,nan
M1,BELEG,M1V364015P70,197849,VBAK,M1V364015,LIFSK,U,ZA,nan
M1,BELEG,M1V364015P60,197856,VBAK,M1V364015,LIFSK,U,ZA,nan
M1,BELEG,M1V364015P51,197863,VBAK,M1V364015,LIFSK,U,ZA,nan
M1,BELEG,M1V364015P18,197871,VBAK,M1V364015,LIFSK,U,ZA,nan
M1,BELEG,M1V364832P12,197878,VBAK,M1V364832,LIFSK,U,ZA,nan
M1,BELEG,M1V364826P110,197892,VBAK,M1V364826,LIFSK,U,ZA,nan
M1,BELEG,M1V12546P3423,197899,VBAK,M1V12546,LIFSK,U,ZA,nan
M1,BELEG,M1V359914P12,197906,VBAK,M1V359914,LIFSK,U,ZA,nan
M1,BELEG,M1V359944P3,197914,VBAK,M1V359944,LIFSK,U,ZA,nan
M1,BELEG,M1V359943P3,197921,VBAK,M1V359943,LIFSK,U,ZA,nan
M1,BELEG,M1V359937P18,197929,VBAK,M1V359937,LIFSK,U,ZA,nan
M1,BELEG,M1V359955P12,197937,VBAK,M1V359955,LIFSK,U,ZA,nan
M1,BELEG,M1V359955P3,197944,VBAK,M1V359955,LIFSK,U,ZA,nan
M1,BELEG,M1V359952P12,197951,VBAK,M1V359952,LIFSK,U,ZA,nan
M1,BELEG,M1V359934P51,197959,VBAK,M1V359934,LIFSK,U,ZA,nan
M1,BELEG,M1V359934P44,197967,VBAK,M1V359934,LIFSK,U,ZA,nan
M1,BELEG,M1V359850P3,197975,VBAK,M1V359850,LIFSK,U,ZA,nan
M1,BELEG,M1V359852P180,197983,VBAK,M1V359852,LIFSK,U,ZA,nan
M1,BELEG,M1V359874P3,197990,VBAK,M1V359874,LIFSK,U,ZA,nan
M1,BELEG,M1V359871P3,197997,VBAK,M1V359871,LIFSK,U,ZA,nan
M1,BELEG,M1V1215P3,198004,VBAK,M1V1215,LIFSK,U,ZA,nan
M1,BELEG,M1V360806P80,198011,VBAK,M1V360806,LIFSK,U,ZA,nan
M1,BELEG,M1V360806P60,198018,VBAK,M1V360806,LIFSK,U,ZA,nan
M1,BELEG,M1V360806P51,198025,VBAK,M1V360806,LIFSK,U,ZA,nan
M1,BELEG,M1V360795P3,198033,VBAK,M1V360795,LIFSK,U,ZA,nan
M1,BELEG,M1V360794P28,198040,VBAK,M1V360794,LIFSK,U,ZA,nan
M1,BELEG,M1V360794P12,198047,VBAK,M1V360794,LIFSK,U,ZA,nan
M1,BELEG,M1V360804P12,198054,VBAK,M1V360804,LIFSK,U,ZA,nan
M1,BELEG,M1V360842P865,198061,VBAK,M1V360842,LIFSK,U,ZA,nan
M1,BELEG,M1V360838P36,198069,VBAK,M1V360838,LIFSK,U,ZA,nan
M1,BELEG,M1V360837P12,198076,VBAK,M1V360837,LIFSK,U,ZA,nan
M1,BELEG,M1V360837P3,198083,VBAK,M1V360837,LIFSK,U,ZA,nan
M1,BELEG,M1V360836P28,198091,VBAK,M1V360836,LIFSK,U,ZA,nan
M1,BELEG,M1V360834P865,198099,VBAK,M1V360834,LIFSK,U,ZA,nan
M1,BELEG,M1V360763P28,198107,VBAK,M1V360763,LIFSK,U,ZA,nan
M1,BELEG,M1V360769P12,198114,VBAK,M1V360769,LIFSK,U,ZA,nan
M1,BELEG,M1V359955P28,198122,VBAK,M1V359955,LIFSK,U,ZA,nan
M1,BELEG,M1V359964P3,198130,VBAK,M1V359964,LIFSK,U,ZA,nan
M1,BELEG,M1V360788P36,198137,VBAK,M1V360788,LIFSK,U,ZA,nan
M1,BELEG,M1V360776P18,198145,VBAK,M1V360776,LIFSK,U,ZA,nan
M1,BELEG,M1V360774P28,198153,VBAK,M1V360774,LIFSK,U,ZA,nan
M1,BELEG,M1V360773P18,198160,VBAK,M1V360773,LIFSK,U,ZA,nan
M1,BELEG,M1V360773P12,198167,VBAK,M1V360773,LIFSK,U,ZA,nan
M1,BELEG,M1V360782P28,198174,VBAK,M1V360782,LIFSK,U,ZA,nan
M1,BELEG,M1V360782P18,198181,VBAK,M1V360782,LIFSK,U,ZA,nan
M1,BELEG,M1V360782P12,198188,VBAK,M1V360782,LIFSK,U,ZA,nan
M1,BELEG,M1V360782P3,198195,VBAK,M1V360782,LIFSK,U,ZA,nan
M1,BELEG,M1V359725P4798,198208,VBAK,M1V359725,LIFSK,U,ZA,nan
M1,BELEG,M1V359725P4745,198215,VBAK,M1V359725,LIFSK,U,ZA,nan
M1,BELEG,M1V359725P4685,198222,VBAK,M1V359725,LIFSK,U,ZA,nan
M1,BELEG,M1V359725P3995,198229,VBAK,M1V359725,LIFSK,U,ZA,nan
M1,BELEG,M1V359725P3423,198236,VBAK,M1V359725,LIFSK,U,ZA,nan
M1,BELEG,M1V359725P3118,198243,VBAK,M1V359725,LIFSK,U,ZA,nan
M1,BELEG,M1V359725P2820,198250,VBAK,M1V359725,LIFSK,U,ZA,nan
M1,BELEG,M1V359725P2141,198257,VBAK,M1V359725,LIFSK,U,ZA,nan
M1,BELEG,M1V359725P1427,198264,VBAK,M1V359725,LIFSK,U,ZA,nan
M1,BELEG,M1V359723P3,198277,VBAK,M1V359723,LIFSK,U,ZA,nan
M1,BELEG,M1V359750P51,198285,VBAK,M1V359750,LIFSK,U,ZA,nan
M1,BELEG,M1V359750P44,198293,VBAK,M1V359750,LIFSK,U,ZA,nan
M1,BELEG,M1V359746P44,198307,VBAK,M1V359746,LIFSK,U,ZA,nan
M1,BELEG,M1V359746P12,198315,VBAK,M1V359746,LIFSK,U,ZA,nan
M1,BELEG,M1V359746P3,198323,VBAK,M1V359746,LIFSK,U,ZA,nan
M1,BELEG,M1V359753P3,198330,VBAK,M1V359753,LIFSK,U,ZA,nan
M1,BELEG,M1V359745P865,198337,VBAK,M1V359745,LIFSK,U,ZA,nan
M1,BELEG,M1V358875P12,198344,VBAK,M1V358875,LIFSK,U,ZA,nan
M1,BELEG,M1V358875P3,198352,VBAK,M1V358875,LIFSK,U,ZA,nan
M1,BELEG,M1V358861P80,198360,VBAK,M1V358861,LIFSK,U,ZA,nan
M1,BELEG,M1V358900P3,198367,VBAK,M1V358900,LIFSK,U,ZA,nan
M1,BELEG,M1V358882P3,198375,VBAK,M1V358882,LIFSK,U,ZA,nan
M1,BELEG,M1V358881P3,198382,VBAK,M1V358881,LIFSK,U,ZA,nan
M1,BELEG,M1V12535P1427,198396,VBAK,M1V12535,LIFSK,U,ZA,nan
M1,BELEG,M1V359838P3,198409,VBAK,M1V359838,LIFSK,U,ZA,nan
M1,BELEG,M1V359846P28,198416,VBAK,M1V359846,LIFSK,U,ZA,nan
M1,BELEG,M1V359846P18,198423,VBAK,M1V359846,LIFSK,U,ZA,nan
M1,BELEG,M1V359846P12,198430,VBAK,M1V359846,LIFSK,U,ZA,nan
M1,BELEG,M1V359830P3,198437,VBAK,M1V359830,LIFSK,U,ZA,nan
M1,BELEG,M1V359780P3,198444,VBAK,M1V359780,LIFSK,U,ZA,nan
M1,BELEG,M1V359762P12,198451,VBAK,M1V359762,LIFSK,U,ZA,nan
M1,BELEG,M1V359762P3,198458,VBAK,M1V359762,LIFSK,U,ZA,nan
M1,BELEG,M1V359760P3,198466,VBAK,M1V359760,LIFSK,U,ZA,nan
M1,BELEG,M1V359759P51,198473,VBAK,M1V359759,LIFSK,U,ZA,nan
M1,BELEG,M1V12521P12,198487,VBAK,M1V12521,LIFSK,U,ZA,nan
M1,BELEG,M1V359802P28,198495,VBAK,M1V359802,LIFSK,U,ZA,nan
M1,BELEG,M1V359790P28,198502,VBAK,M1V359790,LIFSK,U,ZA,nan
M1,BELEG,M1V359790P12,198509,VBAK,M1V359790,LIFSK,U,ZA,nan
M1,BELEG,M1V359790P3,198516,VBAK,M1V359790,LIFSK,U,ZA,nan
M1,BELEG,M1V359789P36,198524,VBAK,M1V359789,LIFSK,U,ZA,nan
M1,BELEG,M1V361872P18,198543,VBAK,M1V361872,LIFSK,U,ZA,nan
M1,BELEG,M1V361849P3,198550,VBAK,M1V361849,LIFSK,U,ZA,nan
M1,BELEG,M1V361847P36,198558,VBAK,M1V361847,LIFSK,U,ZA,nan
M1,BELEG,M1V361846P28,198566,VBAK,M1V361846,LIFSK,U,ZA,nan
M1,BELEG,M1V361852P12,198573,VBAK,M1V361852,LIFSK,U,ZA,nan
M1,BELEG,M1V361852P3,198580,VBAK,M1V361852,LIFSK,U,ZA,nan
M1,BELEG,M1V361912P3,198588,VBAK,M1V361912,LIFSK,U,ZA,nan
M1,BELEG,M1V361895P3,198595,VBAK,M1V361895,LIFSK,U,ZA,nan
M1,BELEG,M1V361815P12,198603,VBAK,M1V361815,LIFSK,U,ZA,nan
M1,BELEG,M1V361811P44,198617,VBAK,M1V361811,LIFSK,U,ZA,nan
M1,BELEG,M1V361808P3,198624,VBAK,M1V361808,LIFSK,U,ZA,nan
M1,BELEG,M1V361838P44,198632,VBAK,M1V361838,LIFSK,U,ZA,nan
M1,BELEG,M1V361833P12,198640,VBAK,M1V361833,LIFSK,U,ZA,nan
M1,BELEG,M1V361831P28,198648,VBAK,M1V361831,LIFSK,U,ZA,nan
M1,BELEG,M1V361845P12,198656,VBAK,M1V361845,LIFSK,U,ZA,nan
M1,BELEG,M1V361845P3,198663,VBAK,M1V361845,LIFSK,U,ZA,nan
M1,BELEG,M1V361842P60,198671,VBAK,M1V361842,LIFSK,U,ZA,nan
M1,BELEG,M1V361842P44,198679,VBAK,M1V361842,LIFSK,U,ZA,nan
M1,BELEG,M1V361827P3,198686,VBAK,M1V361827,LIFSK,U,ZA,nan
M1,BELEG,M1V361830P44,198694,VBAK,M1V361830,LIFSK,U,ZA,nan
M1,BELEG,M1V361990P2141,198701,VBAK,M1V361990,LIFSK,U,ZA,nan
M1,BELEG,M1V361974P3,198709,VBAK,M1V361974,LIFSK,U,ZA,nan
M1,BELEG,M1V361980P4745,198716,VBAK,M1V361980,LIFSK,U,ZA,nan
M1,BELEG,M1V362012P3,198723,VBAK,M1V362012,LIFSK,U,ZA,nan
M1,BELEG,M1V361991P100,198730,VBAK,M1V361991,LIFSK,U,ZA,nan
M1,BELEG,M1V362004P1427,198738,VBAK,M1V362004,LIFSK,U,ZA,nan
M1,BELEG,M1V362002P3,198746,VBAK,M1V362002,LIFSK,U,ZA,nan
M1,BELEG,M1V361931P12,198753,VBAK,M1V361931,LIFSK,U,ZA,nan
M1,BELEG,M1V361931P3,198760,VBAK,M1V361931,LIFSK,U,ZA,nan
M1,BELEG,M1V361921P3,198767,VBAK,M1V361921,LIFSK,U,ZA,nan
M1,BELEG,M1V361928P12,198775,VBAK,M1V361928,LIFSK,U,ZA,nan
M1,BELEG,M1V361928P3,198782,VBAK,M1V361928,LIFSK,U,ZA,nan
M1,BELEG,M1V361927P36,198789,VBAK,M1V361927,LIFSK,U,ZA,nan
M1,BELEG,M1V361962P180,198796,VBAK,M1V361962,LIFSK,U,ZA,nan
M1,BELEG,M1V361944P90,198804,VBAK,M1V361944,LIFSK,U,ZA,nan
M1,BELEG,M1V361944P80,198812,VBAK,M1V361944,LIFSK,U,ZA,nan
M1,BELEG,M1V361944P28,198826,VBAK,M1V361944,LIFSK,U,ZA,nan
M1,BELEG,M1V361957P28,198833,VBAK,M1V361957,LIFSK,U,ZA,nan
M1,BELEG,M1V361957P12,198846,VBAK,M1V361957,LIFSK,U,ZA,nan
M1,BELEG,M1V361957P3,198853,VBAK,M1V361957,LIFSK,U,ZA,nan
M1,BELEG,M1V360910P12,198860,VBAK,M1V360910,LIFSK,U,ZA,nan
M1,BELEG,M1V360910P3,198867,VBAK,M1V360910,LIFSK,U,ZA,nan
M1,BELEG,M1V360909P12,198874,VBAK,M1V360909,LIFSK,U,ZA,nan
M1,BELEG,M1V360916P18,198881,VBAK,M1V360916,LIFSK,U,ZA,nan
M1,BELEG,M1V360924P36,198895,VBAK,M1V360924,LIFSK,U,ZA,nan
M1,BELEG,M1V360865P3,198903,VBAK,M1V360865,LIFSK,U,ZA,nan
M1,BELEG,M1V360855P12,198910,VBAK,M1V360855,LIFSK,U,ZA,nan
M1,BELEG,M1V360853P12,198918,VBAK,M1V360853,LIFSK,U,ZA,nan
M1,BELEG,M1V360858P12,198926,VBAK,M1V360858,LIFSK,U,ZA,nan
M1,BELEG,M1V360885P90,198934,VBAK,M1V360885,LIFSK,U,ZA,nan
M1,BELEG,M1V360883P12,198942,VBAK,M1V360883,LIFSK,U,ZA,nan
M1,BELEG,M1V360881P28,198950,VBAK,M1V360881,LIFSK,U,ZA,nan
M1,BELEG,M1V360877P170,198963,VBAK,M1V360877,LIFSK,U,ZA,nan
M1,BELEG,M1V361764P12,198970,VBAK,M1V361764,LIFSK,U,ZA,nan
M1,BELEG,M1V361763P51,198978,VBAK,M1V361763,LIFSK,U,ZA,nan
M1,BELEG,M1V361005P12,198986,VBAK,M1V361005,LIFSK,U,ZA,nan
M1,BELEG,M1V361003P12,198994,VBAK,M1V361003,LIFSK,U,ZA,nan
M1,BELEG,M1V361797P18,199002,VBAK,M1V361797,LIFSK,U,ZA,nan
M1,BELEG,M1V361797P12,199010,VBAK,M1V361797,LIFSK,U,ZA,nan
M1,BELEG,M1V361797P3,199018,VBAK,M1V361797,LIFSK,U,ZA,nan
M1,BELEG,M1V361780P3,199026,VBAK,M1V361780,LIFSK,U,ZA,nan
M1,BELEG,M1V361774P28,199034,VBAK,M1V361774,LIFSK,U,ZA,nan
M1,BELEG,M1V361788P3,199041,VBAK,M1V361788,LIFSK,U,ZA,nan
M1,BELEG,M1V361783P51,199049,VBAK,M1V361783,LIFSK,U,ZA,nan
M1,BELEG,M1V360961P865,199057,VBAK,M1V360961,LIFSK,U,ZA,nan
M1,BELEG,M1V360959P3423,199065,VBAK,M1V360959,LIFSK,U,ZA,nan
M1,BELEG,M1V360993P12,199073,VBAK,M1V360993,LIFSK,U,ZA,nan
M1,BELEG,M1V360984P12,199080,VBAK,M1V360984,LIFSK,U,ZA,nan
M1,BELEG,M1V360980P28,199088,VBAK,M1V360980,LIFSK,U,ZA,nan
M1,BELEG,M1V360986P190,199096,VBAK,M1V360986,LIFSK,U,ZA,nan
M1,BELEG,M1V360986P180,199104,VBAK,M1V360986,LIFSK,U,ZA,nan
M1,BELEG,M1V360986P170,199112,VBAK,M1V360986,LIFSK,U,ZA,nan
M1,BELEG,M1V360986P160,199120,VBAK,M1V360986,LIFSK,U,ZA,nan
M1,BELEG,M1V360986P120,199128,VBAK,M1V360986,LIFSK,U,ZA,nan
M1,BELEG,M1V360986P80,199141,VBAK,M1V360986,LIFSK,U,ZA,nan
M1,BELEG,M1V369793P3,199148,VBAK,M1V369793,LIFSK,U,ZA,nan
M1,BELEG,M1V369803P3,199155,VBAK,M1V369803,LIFSK,U,ZA,nan
M1,BELEG,M1V369776P18,199163,VBAK,M1V369776,LIFSK,U,ZA,nan
M1,BELEG,M1V369781P36,199171,VBAK,M1V369781,LIFSK,U,ZA,nan
M1,BELEG,M1V369781P28,199178,VBAK,M1V369781,LIFSK,U,ZA,nan
M1,BELEG,M1V369781P18,199185,VBAK,M1V369781,LIFSK,U,ZA,nan
M1,BELEG,M1V369781P12,199192,VBAK,M1V369781,LIFSK,U,ZA,nan
M1,BELEG,M1V369781P3,199200,VBAK,M1V369781,LIFSK,U,ZA,nan
M1,BELEG,M1V369836P1437,199208,VBAK,M1V369836,LIFSK,U,ZA,nan
M1,BELEG,M1V369836P865,199216,VBAK,M1V369836,LIFSK,U,ZA,nan
M1,BELEG,M1V369820P1427,199223,VBAK,M1V369820,LIFSK,U,ZA,nan
M1,BELEG,M1V369817P3,199230,VBAK,M1V369817,LIFSK,U,ZA,nan
M1,BELEG,M1V369816P3,199237,VBAK,M1V369816,LIFSK,U,ZA,nan
M1,BELEG,M1V369823P4685,199245,VBAK,M1V369823,LIFSK,U,ZA,nan
M1,BELEG,M1V369722P28,199252,VBAK,M1V369722,LIFSK,U,ZA,nan
M1,BELEG,M1V369722P18,199259,VBAK,M1V369722,LIFSK,U,ZA,nan
M1,BELEG,M1V369722P12,199266,VBAK,M1V369722,LIFSK,U,ZA,nan
M1,BELEG,M1V369722P3,199273,VBAK,M1V369722,LIFSK,U,ZA,nan
M1,BELEG,M1V299121P18,199281,VBAK,M1V299121,LIFSK,U,ZA,nan
M1,BELEG,M1V369726P51,199289,VBAK,M1V369726,LIFSK,U,ZA,nan
M1,BELEG,M1V369755P100,199296,VBAK,M1V369755,LIFSK,U,ZA,nan
M1,BELEG,M1V369745P12,199303,VBAK,M1V369745,LIFSK,U,ZA,nan
M1,BELEG,M1V369745P3,199310,VBAK,M1V369745,LIFSK,U,ZA,nan
M1,BELEG,M1V369745P28,199317,VBAK,M1V369745,LIFSK,U,ZA,nan
M1,BELEG,M1V369745P18,199324,VBAK,M1V369745,LIFSK,U,ZA,nan
M1,BELEG,M1V369914P100,199332,VBAK,M1V369914,LIFSK,U,ZA,nan
M1,BELEG,M1V369914P51,199339,VBAK,M1V369914,LIFSK,U,ZA,nan
M1,BELEG,M1V369914P36,199352,VBAK,M1V369914,LIFSK,U,ZA,nan
M1,BELEG,M1V369914P28,199359,VBAK,M1V369914,LIFSK,U,ZA,nan
M1,BELEG,M1V369905P3,199367,VBAK,M1V369905,LIFSK,U,ZA,nan
M1,BELEG,M1V369901P12,199374,VBAK,M1V369901,LIFSK,U,ZA,nan
M1,BELEG,M1V369911P12,199382,VBAK,M1V369911,LIFSK,U,ZA,nan
M1,BELEG,M1V369911P3,199390,VBAK,M1V369911,LIFSK,U,ZA,nan
M1,BELEG,M1V369946P28,199404,VBAK,M1V369946,LIFSK,U,ZA,nan
M1,BELEG,M1V369926P18,199412,VBAK,M1V369926,LIFSK,U,ZA,nan
M1,BELEG,M1V299143P60,199419,VBAK,M1V299143,LIFSK,U,ZA,nan
M1,BELEG,M1V369939P3,199426,VBAK,M1V369939,LIFSK,U,ZA,nan
M1,BELEG,M1V299143P51,199433,VBAK,M1V299143,LIFSK,U,ZA,nan
M1,BELEG,M1V369863P12,199441,VBAK,M1V369863,LIFSK,U,ZA,nan
M1,BELEG,M1V369865P12,199448,VBAK,M1V369865,LIFSK,U,ZA,nan
M1,BELEG,M1V369853P70,199462,VBAK,M1V369853,LIFSK,U,ZA,nan
M1,BELEG,M1V369853P51,199470,VBAK,M1V369853,LIFSK,U,ZA,nan
M1,BELEG,M1V369891P3,199478,VBAK,M1V369891,LIFSK,U,ZA,nan
M1,BELEG,M1V369880P36,199485,VBAK,M1V369880,LIFSK,U,ZA,nan
M1,BELEG,M1V369876P28,199493,VBAK,M1V369876,LIFSK,U,ZA,nan
M1,BELEG,M1V369884P3,199500,VBAK,M1V369884,LIFSK,U,ZA,nan
M1,BELEG,M1V369882P12,199508,VBAK,M1V369882,LIFSK,U,ZA,nan
M1,BELEG,M1V368834P80,199515,VBAK,M1V368834,LIFSK,U,ZA,nan
M1,BELEG,M1V368834P70,199522,VBAK,M1V368834,LIFSK,U,ZA,nan
M1,BELEG,M1V368837P2820,199530,VBAK,M1V368837,LIFSK,U,ZA,nan
M1,BELEG,M1V368861P3,199538,VBAK,M1V368861,LIFSK,U,ZA,nan
M1,BELEG,M1V368857P3,199551,VBAK,M1V368857,LIFSK,U,ZA,nan
M1,BELEG,M1V368856P12,199559,VBAK,M1V368856,LIFSK,U,ZA,nan
M1,BELEG,M1V368855P60,199567,VBAK,M1V368855,LIFSK,U,ZA,nan
M1,BELEG,M1V368854P3,199574,VBAK,M1V368854,LIFSK,U,ZA,nan
M1,BELEG,M1V368850P18,199582,VBAK,M1V368850,LIFSK,U,ZA,nan
M1,BELEG,M1V368850P12,199590,VBAK,M1V368850,LIFSK,U,ZA,nan
M1,BELEG,M1V368850P3,199597,VBAK,M1V368850,LIFSK,U,ZA,nan
M1,BELEG,M1V299025P18,199605,VBAK,M1V299025,LIFSK,U,ZA,nan
M1,BELEG,M1V368776P70,199612,VBAK,M1V368776,LIFSK,U,ZA,nan
M1,BELEG,M1V368819P3,199619,VBAK,M1V368819,LIFSK,U,ZA,nan
M1,BELEG,M1V368796P12,199627,VBAK,M1V368796,LIFSK,U,ZA,nan
M1,BELEG,M1V368796P3,199635,VBAK,M1V368796,LIFSK,U,ZA,nan
M1,BELEG,M1V368794P3,199648,VBAK,M1V368794,LIFSK,U,ZA,nan
M1,BELEG,M1V368793P12,199655,VBAK,M1V368793,LIFSK,U,ZA,nan
M1,BELEG,M1V368793P3,199662,VBAK,M1V368793,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P5319,199669,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P5279,199676,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P5077,199683,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368940P3,199691,VBAK,M1V368940,LIFSK,U,ZA,nan
M1,BELEG,M1V299043P3,199698,VBAK,M1V299043,LIFSK,U,ZA,nan
M1,BELEG,M1V368928P18,199706,VBAK,M1V368928,LIFSK,U,ZA,nan
M1,BELEG,M1V368928P12,199713,VBAK,M1V368928,LIFSK,U,ZA,nan
M1,BELEG,M1V368928P3,199720,VBAK,M1V368928,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P5042,199727,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P5007,199734,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P4964,199741,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P4896,199748,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P4834,199755,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P4798,199762,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P4745,199769,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P4685,199776,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P3995,199783,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P2820,199802,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P2141,199809,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P1427,199816,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V368937P865,199823,VBAK,M1V368937,LIFSK,U,ZA,nan
M1,BELEG,M1V369710P130,199837,VBAK,M1V369710,LIFSK,U,ZA,nan
M1,BELEG,M1V369718P28,199845,VBAK,M1V369718,LIFSK,U,ZA,nan
M1,BELEG,M1V299119P12,199853,VBAK,M1V299119,LIFSK,U,ZA,nan
M1,BELEG,M1V368953P36,199861,VBAK,M1V368953,LIFSK,U,ZA,nan
M1,BELEG,M1V368953P28,199868,VBAK,M1V368953,LIFSK,U,ZA,nan
M1,BELEG,M1V368879P12,199876,VBAK,M1V368879,LIFSK,U,ZA,nan
M1,BELEG,M1V368878P51,199884,VBAK,M1V368878,LIFSK,U,ZA,nan
M1,BELEG,M1V368884P1427,199891,VBAK,M1V368884,LIFSK,U,ZA,nan
M1,BELEG,M1V368869P36,199899,VBAK,M1V368869,LIFSK,U,ZA,nan
M1,BELEG,M1V368869P28,199907,VBAK,M1V368869,LIFSK,U,ZA,nan
M1,BELEG,M1V368867P3118,199915,VBAK,M1V368867,LIFSK,U,ZA,nan
M1,BELEG,M1V368867P2820,199923,VBAK,M1V368867,LIFSK,U,ZA,nan
M1,BELEG,M1V368867P2141,199931,VBAK,M1V368867,LIFSK,U,ZA,nan
M1,BELEG,M1V368867P1427,199939,VBAK,M1V368867,LIFSK,U,ZA,nan
M1,BELEG,M1V368873P18,199946,VBAK,M1V368873,LIFSK,U,ZA,nan
M1,BELEG,M1V370970P28,199953,VBAK,M1V370970,LIFSK,U,ZA,nan
M1,BELEG,M1V370963P70,199960,VBAK,M1V370963,LIFSK,U,ZA,nan
M1,BELEG,M1V299259P3,199967,VBAK,M1V299259,LIFSK,U,ZA,nan
M1,BELEG,M1V370973P90,199975,VBAK,M1V370973,LIFSK,U,ZA,nan
M1,BELEG,M1V370972P3,199983,VBAK,M1V370972,LIFSK,U,ZA,nan
M1,BELEG,M1V370944P12,199991,VBAK,M1V370944,LIFSK,U,ZA,nan
M1,BELEG,M1V370963P3,199999,VBAK,M1V370963,LIFSK,U,ZA,nan
M1,BELEG,M1V370960P3,200006,VBAK,M1V370960,LIFSK,U,ZA,nan
M1,BELEG,M1V370995P28,200014,VBAK,M1V370995,LIFSK,U,ZA,nan
M1,BELEG,M1V370988P28,200022,VBAK,M1V370988,LIFSK,U,ZA,nan
M1,BELEG,M1V370915P12,200029,VBAK,M1V370915,LIFSK,U,ZA,nan
M1,BELEG,M1V299249P3,200036,VBAK,M1V299249,LIFSK,U,ZA,nan
M1,BELEG,M1V370921P12,200044,VBAK,M1V370921,LIFSK,U,ZA,nan
M1,BELEG,M1V370921P3,200052,VBAK,M1V370921,LIFSK,U,ZA,nan
M1,BELEG,M1V370903P18,200059,VBAK,M1V370903,LIFSK,U,ZA,nan
M1,BELEG,M1V370903P12,200067,VBAK,M1V370903,LIFSK,U,ZA,nan
M1,BELEG,M1V370898P18,200074,VBAK,M1V370898,LIFSK,U,ZA,nan
M1,BELEG,M1V370898P12,200081,VBAK,M1V370898,LIFSK,U,ZA,nan
M1,BELEG,M1V370906P3,200095,VBAK,M1V370906,LIFSK,U,ZA,nan
M1,BELEG,M1V370937P12,200103,VBAK,M1V370937,LIFSK,U,ZA,nan
M1,BELEG,M1V370937P3,200111,VBAK,M1V370937,LIFSK,U,ZA,nan
M1,BELEG,M1V370935P3,200119,VBAK,M1V370935,LIFSK,U,ZA,nan
M1,BELEG,M1V370942P3,200126,VBAK,M1V370942,LIFSK,U,ZA,nan
M1,BELEG,M1V370931P18,200139,VBAK,M1V370931,LIFSK,U,ZA,nan
M1,BELEG,M1V370931P12,200146,VBAK,M1V370931,LIFSK,U,ZA,nan
M1,BELEG,M1V370931P3,200153,VBAK,M1V370931,LIFSK,U,ZA,nan
M1,BELEG,M1V370930P18,200160,VBAK,M1V370930,LIFSK,U,ZA,nan
M1,BELEG,M1V370929P160,200168,VBAK,M1V370929,LIFSK,U,ZA,nan
M1,BELEG,M1V371858P1427,200176,VBAK,M1V371858,LIFSK,U,ZA,nan
M1,BELEG,M1V371855P12,200183,VBAK,M1V371855,LIFSK,U,ZA,nan
M1,BELEG,M1V371855P3,200191,VBAK,M1V371855,LIFSK,U,ZA,nan
M1,BELEG,M1V371852P3,200199,VBAK,M1V371852,LIFSK,U,ZA,nan
M1,BELEG,M1V371851P12,200206,VBAK,M1V371851,LIFSK,U,ZA,nan
M1,BELEG,M1V371863P865,200213,VBAK,M1V371863,LIFSK,U,ZA,nan
M1,BELEG,M1V371895P18,200226,VBAK,M1V371895,LIFSK,U,ZA,nan
M1,BELEG,M1V371879P3,200239,VBAK,M1V371879,LIFSK,U,ZA,nan
M1,BELEG,M1V299347P28,200246,VBAK,M1V299347,LIFSK,U,ZA,nan
M1,BELEG,M1V371875P12,200254,VBAK,M1V371875,LIFSK,U,ZA,nan
